event_id,customer_id,session_id,event_timestamp,event_type,page_url,product_id,category_browsed,search_term,device_type,referrer,time_on_page_seconds
EVT-4FD77D3CB871,CUST-0326,SESS-E7B268AC4D,2026-03-03 15:51:24,product_view,/product/PROD-1120,PROD-1120,Accessories,,mobile,instagram,258
EVT-23541D64F75F,CUST-0475,SESS-0A99867471,2026-03-03 23:14:06,category_browse,/category/denim,,Denim,,desktop,email_campaign,194
EVT-E9DC0BF77599,CUST-0155,SESS-8696498680,2026-03-03 00:40:33,product_view,/product/PROD-1027,PROD-1027,Accessories,,desktop,affiliate,273
EVT-1ED14FA06E5A,CUST-0400,SESS-DE9D09B4E5,2026-03-05 02:21:04,category_browse,/category/denim,,Denim,,tablet,facebook,201
EVT-ECC15E0016A7,CUST-0416,SESS-092B8B6724,2026-03-02 22:13:32,add_to_cart,/,PROD-1152,Activewear,,desktop,direct,75
EVT-6EE518807B7B,CUST-0032,SESS-635E97FEA4,2026-03-02 18:29:09,category_browse,/category/dresses,,Dresses,,mobile,email_campaign,103
EVT-13F0D92C38A0,CUST-0039,SESS-371084F177,2026-03-04 19:02:37,remove_from_cart,/,PROD-1027,Accessories,,tablet,direct,230
EVT-8D9D0BD4B327,CUST-0372,SESS-D9E1C491F9,2026-03-03 10:49:47,add_to_cart,/,PROD-1190,Shoes,,tablet,email_campaign,200
EVT-6E4EC393A32A,CUST-0465,SESS-9BCDBCE1B3,2026-03-03 23:46:57,category_browse,/category/outerwear,,Outerwear,,mobile,affiliate,62
EVT-1FC9061A24A4,CUST-0406,SESS-38035BEA3B,2026-03-04 10:28:16,product_view,/product/PROD-1093,PROD-1093,Swimwear,,desktop,instagram,64
EVT-AD37A47059B0,CUST-0303,SESS-5DFB4D25D4,2026-03-03 11:45:12,category_browse,/category/denim,,Denim,,desktop,direct,55
EVT-89D047F59FC0,CUST-0292,SESS-46D744ADEC,2026-03-03 09:28:42,product_view,/product/PROD-1180,PROD-1180,Denim,,mobile,email_campaign,142
EVT-65FF5C55B1EB,CUST-0030,SESS-97AF297B40,2026-03-04 07:54:34,product_view,/product/PROD-1119,PROD-1119,Swimwear,,mobile,affiliate,196
EVT-3C8EAF286F8B,CUST-0321,SESS-A75FDDDC37,2026-03-03 08:29:12,category_browse,/category/activewear,,Activewear,,desktop,direct,32
EVT-4AE305370DFD,CUST-0390,SESS-CA826619FF,2026-03-02 18:28:54,category_browse,/category/outerwear,,Outerwear,,mobile,tiktok,34
EVT-408AFCBF713D,CUST-0412,SESS-46A295E18B,2026-03-03 16:34:03,category_browse,/category/accessories,,Accessories,,desktop,facebook,31
EVT-E13852E35D53,CUST-0143,SESS-FF256E6E9C,2026-03-03 12:02:10,wishlist_add,/,PROD-1165,Tops,,desktop,instagram,262
EVT-EB8A62A3D9E4,CUST-0353,SESS-FE20F66ED1,2026-03-03 01:49:22,product_view,/product/PROD-1029,PROD-1029,Dresses,,mobile,instagram,221
EVT-F0FFA09FD651,CUST-0328,SESS-219AD5D9BB,2026-03-03 03:44:31,wishlist_add,/,PROD-1079,Swimwear,,mobile,tiktok,277
EVT-465A2E56DFC9,CUST-0473,SESS-AE1CD77E0F,2026-03-04 08:58:18,category_browse,/category/tops,,Tops,,tablet,direct,241
EVT-74B994FCA6A9,CUST-0275,SESS-CBA83CA20F,2026-03-04 01:18:02,product_view,/product/PROD-1092,PROD-1092,Dresses,,tablet,direct,297
EVT-A7B60B1E13A9,CUST-0096,SESS-2C7BB157AB,2026-03-03 12:19:43,product_view,/product/PROD-1182,PROD-1182,Outerwear,,tablet,facebook,141
EVT-3A27AC26934D,CUST-0150,SESS-EF2FF0D64D,2026-03-04 14:24:46,add_to_cart,/,PROD-1104,Swimwear,,mobile,direct,210
EVT-33AF9DA78804,CUST-0116,SESS-17FE6FB066,2026-03-04 00:12:50,wishlist_add,/,PROD-1024,Accessories,,mobile,direct,62
EVT-9F3E76AAB4B4,CUST-0294,SESS-F398BA8968,2026-03-05 02:42:42,category_browse,/category/accessories,,Accessories,,tablet,tiktok,173
EVT-69E789F3453C,CUST-0232,SESS-87E3A77A35,2026-03-04 08:05:26,product_view,/product/PROD-1068,PROD-1068,Swimwear,,desktop,affiliate,27
EVT-842FE7C3E10E,CUST-0285,SESS-0A1AD71DED,2026-03-04 01:57:54,remove_from_cart,/,PROD-1157,Accessories,,desktop,email_campaign,68
EVT-19DBD06FEC7D,CUST-0406,SESS-F2F4EA55FA,2026-03-04 03:11:04,category_browse,/category/dresses,,Dresses,,mobile,affiliate,34
EVT-D32FCE978E7E,CUST-0406,SESS-F2F4EA55FA,2026-03-04 17:13:51,remove_from_cart,/,PROD-1118,Accessories,,tablet,instagram,269
EVT-247C117A1596,CUST-0220,SESS-6FB13E3A85,2026-03-04 14:34:13,category_browse,/category/outerwear,,Outerwear,,mobile,direct,300
EVT-35E42675F512,CUST-0134,SESS-238EB1E082,2026-03-03 09:47:14,remove_from_cart,/,PROD-1056,Dresses,,mobile,tiktok,292
EVT-3A7B9A148DCD,CUST-0478,SESS-B20DBA0771,2026-03-03 07:10:24,product_view,/product/PROD-1040,PROD-1040,Accessories,,mobile,tiktok,132
EVT-39CAC91FA9B5,CUST-0201,SESS-415D1F5216,2026-03-04 06:13:09,page_view,/loyalty,,,,desktop,affiliate,202
EVT-20DBAF79CF0F,CUST-0096,SESS-E648D1DF74,2026-03-05 06:14:53,category_browse,/category/shoes,,Shoes,,tablet,tiktok,256
EVT-F505BF7B6C71,CUST-0173,SESS-1A2EC95F86,2026-03-03 10:31:04,page_view,/,,,,desktop,instagram,251
EVT-BCBA000AD2F5,CUST-0426,SESS-48E4DBD348,2026-03-05 07:36:48,add_to_cart,/,PROD-1005,Accessories,,mobile,tiktok,131
EVT-9343C6762C51,CUST-0311,SESS-87956ED4F4,2026-03-03 15:41:49,search,/search?q=crossbody+bag,,,crossbody bag,mobile,direct,229
EVT-2BE76140ADBC,CUST-0384,SESS-C7AE12D58C,2026-03-03 23:34:17,remove_from_cart,/,PROD-1082,Accessories,,mobile,facebook,3
EVT-9D32C90D7250,CUST-0391,SESS-B95AAF5ADA,2026-03-03 16:46:47,page_view,/sale,,,,mobile,email_campaign,147
EVT-98503E4A4FA1,CUST-0015,SESS-7C93BC476B,2026-03-03 00:20:54,add_to_cart,/,PROD-1058,Denim,,desktop,affiliate,211
EVT-7454D666E536,CUST-0064,SESS-A446690CBA,2026-03-04 16:53:38,category_browse,/category/denim,,Denim,,desktop,google,35
EVT-5A25712DFFE1,CUST-0337,SESS-86F71D510E,2026-03-04 01:22:57,page_view,/new-arrivals,,,,tablet,instagram,74
EVT-05718D8D81F9,CUST-0032,SESS-635E97FEA4,2026-03-02 22:27:07,remove_from_cart,/,PROD-1081,Activewear,,mobile,affiliate,110
EVT-D59CF1C819AA,CUST-0414,SESS-70FA41B1C4,2026-03-02 12:19:06,page_view,/new-arrivals,,,,tablet,facebook,185
EVT-03709940E360,CUST-0028,SESS-934D60E5BA,2026-03-04 21:01:11,product_view,/product/PROD-1188,PROD-1188,Shoes,,mobile,tiktok,228
EVT-C378EE024EB3,CUST-0171,SESS-D45C366A4B,2026-03-03 00:51:04,add_to_cart,/,PROD-1157,Accessories,,tablet,google,180
EVT-927A5CAD920A,CUST-0248,SESS-48704BD98A,2026-03-02 21:12:53,category_browse,/category/accessories,,Accessories,,desktop,email_campaign,99
EVT-7D6396277B94,CUST-0468,SESS-AFBBBEF396,2026-03-02 14:01:57,remove_from_cart,/,PROD-1064,Shoes,,tablet,direct,179
EVT-95D412AFCFA1,CUST-0324,SESS-AE041ABF23,2026-03-03 10:48:51,category_browse,/category/dresses,,Dresses,,tablet,tiktok,148
EVT-4B2141922252,CUST-0089,SESS-99520BEA7F,2026-03-03 04:53:08,search,/search?q=white+sneakers,,,white sneakers,mobile,affiliate,128
EVT-1FC97530CE24,CUST-0425,SESS-D42C654856,2026-03-04 03:36:55,wishlist_add,/,PROD-1078,Shoes,,tablet,affiliate,215
EVT-FAC9E836729D,CUST-0228,SESS-B49EC725F0,2026-03-04 05:33:33,product_view,/product/PROD-1010,PROD-1010,Denim,,mobile,facebook,151
EVT-E011E16F0FEC,CUST-0377,SESS-4D8633BD4F,2026-03-04 21:40:13,product_view,/product/PROD-1013,PROD-1013,Swimwear,,tablet,instagram,153
EVT-9923E3B3E124,CUST-0052,SESS-109460842D,2026-03-02 14:59:45,product_view,/product/PROD-1030,PROD-1030,Accessories,,desktop,affiliate,28
EVT-EA675806155B,CUST-0273,SESS-EF7471E6BE,2026-03-04 12:10:03,category_browse,/category/outerwear,,Outerwear,,tablet,google,106
EVT-0D912289A318,CUST-0245,SESS-75A00F8160,2026-03-03 05:42:03,remove_from_cart,/,PROD-1074,Swimwear,,mobile,direct,250
EVT-0B6A68C87FA5,CUST-0500,SESS-62900220AB,2026-03-03 02:50:48,product_view,/product/PROD-1072,PROD-1072,Outerwear,,tablet,facebook,122
EVT-04F9A6F0B118,CUST-0480,SESS-B732AD0153,2026-03-05 09:41:42,page_view,/loyalty,,,,mobile,email_campaign,80
EVT-64168C09DDD5,CUST-0063,SESS-95245AC468,2026-03-02 23:37:18,wishlist_add,/,PROD-1023,Activewear,,desktop,facebook,11
EVT-3148D93A68FC,CUST-0291,SESS-027D7812EC,2026-03-04 05:25:53,product_view,/product/PROD-1042,PROD-1042,Shoes,,mobile,google,273
EVT-02F8A15D700A,CUST-0253,SESS-306CD8781B,2026-03-04 10:13:20,add_to_cart,/,PROD-1170,Denim,,tablet,google,46
EVT-BAAA3B50C001,CUST-0443,SESS-C65123DEAE,2026-03-04 03:36:53,page_view,/,,,,mobile,affiliate,123
EVT-F8C24E102B75,CUST-0366,SESS-23BB6A6616,2026-03-03 05:32:55,wishlist_add,/,PROD-1102,Denim,,tablet,facebook,248
EVT-E0E3DABC6CA8,CUST-0004,SESS-EE4C307EB2,2026-03-04 22:05:24,product_view,/product/PROD-1171,PROD-1171,Tops,,desktop,direct,165
EVT-E1D699CBBB51,CUST-0156,SESS-EC80DB58BC,2026-03-03 18:48:29,category_browse,/category/outerwear,,Outerwear,,desktop,facebook,35
EVT-4BB18B7AB51E,CUST-0041,SESS-D2639CA9A2,2026-03-04 11:43:51,remove_from_cart,/,PROD-1174,Swimwear,,mobile,tiktok,152
EVT-F27088C6B629,CUST-0303,SESS-2588338F9A,2026-03-04 02:06:38,product_view,/product/PROD-1100,PROD-1100,Accessories,,mobile,email_campaign,292
EVT-091C91BCB22F,CUST-0475,SESS-22CAC19BA8,2026-03-02 23:50:09,search,/search?q=casual+tee,,,casual tee,mobile,facebook,83
EVT-991C7F331B8A,CUST-0152,SESS-4D7DD33651,2026-03-04 15:08:47,wishlist_add,/,PROD-1067,Accessories,,tablet,instagram,32
EVT-34F79CC5DB31,CUST-0149,SESS-62B570CD0A,2026-03-03 22:34:48,product_view,/product/PROD-1162,PROD-1162,Swimwear,,desktop,email_campaign,41
EVT-E9C584CA848C,CUST-0173,SESS-1A2EC95F86,2026-03-02 12:43:46,category_browse,/category/denim,,Denim,,tablet,facebook,15
EVT-075FF92AAF52,CUST-0439,SESS-9F603CC56A,2026-03-04 09:17:59,product_view,/product/PROD-1172,PROD-1172,Accessories,,desktop,affiliate,248
EVT-59C6FAA8E441,CUST-0090,SESS-DCAE00503A,2026-03-05 05:10:14,wishlist_add,/,PROD-1096,Activewear,,tablet,instagram,177
EVT-F0D816A5979B,CUST-0154,SESS-90A77CE8D9,2026-03-05 09:13:58,remove_from_cart,/,PROD-1163,Accessories,,mobile,google,199
EVT-67C90A983219,CUST-0487,SESS-D6E71B5E72,2026-03-03 04:29:30,add_to_cart,/,PROD-1056,Dresses,,mobile,email_campaign,97
EVT-1E3DDA348E26,CUST-0299,SESS-6FFD609EE3,2026-03-05 10:38:50,search,/search?q=beach+outfit,,,beach outfit,mobile,affiliate,154
EVT-9E1C3AC75384,CUST-0365,SESS-0A1068EFBD,2026-03-05 02:33:28,page_view,/new-arrivals,,,,tablet,tiktok,298
EVT-02D19FA72801,CUST-0262,SESS-D3C7F53EFE,2026-03-04 01:56:52,search,/search?q=resort+wear,,,resort wear,tablet,facebook,90
EVT-023E2F9210AF,CUST-0154,SESS-90A77CE8D9,2026-03-03 14:22:26,wishlist_add,/,PROD-1140,Accessories,,desktop,facebook,172
EVT-F2D837112D6A,CUST-0500,SESS-5C66B89340,2026-03-02 13:58:55,product_view,/product/PROD-1018,PROD-1018,Shoes,,mobile,facebook,60
EVT-84610160AD77,CUST-0425,SESS-D42C654856,2026-03-04 13:24:38,category_browse,/category/outerwear,,Outerwear,,desktop,affiliate,160
EVT-62BBF78262AD,CUST-0371,SESS-2656F2A924,2026-03-03 23:46:28,category_browse,/category/shoes,,Shoes,,mobile,direct,141
EVT-E14E72C0934D,CUST-0034,SESS-4F296F7E6D,2026-03-02 19:38:05,category_browse,/category/swimwear,,Swimwear,,mobile,instagram,71
EVT-A53F5FB6C72B,CUST-0111,SESS-AD01C49300,2026-03-04 16:36:58,product_view,/product/PROD-1166,PROD-1166,Shoes,,desktop,direct,171
EVT-784370D8E8ED,CUST-0411,SESS-A3FAAE3A65,2026-03-02 15:58:46,remove_from_cart,/,PROD-1034,Outerwear,,desktop,affiliate,131
EVT-0E8423D8E08A,CUST-0419,SESS-784F23B6DE,2026-03-05 08:19:05,remove_from_cart,/,PROD-1135,Dresses,,mobile,email_campaign,41
EVT-925738FEB33E,CUST-0016,SESS-F56EACAFF6,2026-03-03 00:48:43,product_view,/product/PROD-1001,PROD-1001,Accessories,,tablet,tiktok,57
EVT-58D3C07EAD93,CUST-0490,SESS-7F2BEA33C2,2026-03-03 04:42:55,page_view,/loyalty,,,,mobile,email_campaign,37
EVT-C89A06AB0444,CUST-0034,SESS-4C59671D68,2026-03-05 06:11:55,product_view,/product/PROD-1192,PROD-1192,Tops,,tablet,direct,91
EVT-2C0DC9FC6C85,CUST-0400,SESS-E65D7B09E5,2026-03-04 23:31:55,category_browse,/category/swimwear,,Swimwear,,desktop,tiktok,61
EVT-7793C1E4CAE0,CUST-0102,SESS-18357DC004,2026-03-03 03:37:37,search,/search?q=linen+pants,,,linen pants,mobile,facebook,31
EVT-30393D4C2E51,CUST-0333,SESS-E0C860068E,2026-03-03 19:02:44,remove_from_cart,/,PROD-1197,Accessories,,tablet,facebook,111
EVT-2A658AB5DED5,CUST-0136,SESS-CE69606EBD,2026-03-04 22:01:04,page_view,/new-arrivals,,,,mobile,tiktok,55
EVT-D9104243119C,CUST-0313,SESS-FA86EF377D,2026-03-03 19:16:09,search,/search?q=cozy+hoodie,,,cozy hoodie,tablet,email_campaign,92
EVT-09F1A9D02C23,CUST-0075,SESS-96AA8A43F7,2026-03-03 23:36:55,product_view,/product/PROD-1073,PROD-1073,Outerwear,,desktop,instagram,53
EVT-E46D8A93A616,CUST-0136,SESS-CE69606EBD,2026-03-03 10:03:22,product_view,/product/PROD-1093,PROD-1093,Swimwear,,tablet,facebook,180
EVT-A482D3516068,CUST-0378,SESS-0301EDBE67,2026-03-04 10:31:46,product_view,/product/PROD-1159,PROD-1159,Swimwear,,desktop,direct,182
EVT-4C1BFDF193F7,CUST-0267,SESS-BA03464605,2026-03-02 16:39:19,product_view,/product/PROD-1148,PROD-1148,Accessories,,mobile,email_campaign,169
EVT-08DC88514723,CUST-0401,SESS-E913AEF63A,2026-03-04 06:29:11,page_view,/account,,,,desktop,affiliate,155
EVT-69711B6AD730,CUST-0045,SESS-879D6DF24C,2026-03-04 00:17:47,category_browse,/category/activewear,,Activewear,,mobile,affiliate,227
EVT-B3C20FB23460,CUST-0288,SESS-541C259E17,2026-03-04 18:59:53,product_view,/product/PROD-1115,PROD-1115,Outerwear,,tablet,facebook,92
EVT-1D08623188F2,CUST-0233,SESS-788D680797,2026-03-05 08:05:54,search,/search?q=casual+tee,,,casual tee,tablet,tiktok,281
EVT-14A70BCD57C6,CUST-0288,SESS-A7709C02E3,2026-03-04 00:14:31,category_browse,/category/dresses,,Dresses,,desktop,email_campaign,186
EVT-2D6F051A9BB2,CUST-0445,SESS-8CBEC02AA1,2026-03-04 13:17:47,category_browse,/category/swimwear,,Swimwear,,desktop,facebook,5
EVT-A8274D32E48D,CUST-0210,SESS-27734A6EA8,2026-03-04 04:49:53,product_view,/product/PROD-1104,PROD-1104,Swimwear,,desktop,affiliate,29
EVT-37D7FB1DE8E8,CUST-0266,SESS-2DE9BF05EC,2026-03-04 07:37:24,add_to_cart,/,PROD-1186,Activewear,,tablet,direct,146
EVT-163DEF4CB6E1,CUST-0222,SESS-934B83BB70,2026-03-02 19:14:26,product_view,/product/PROD-1095,PROD-1095,Activewear,,tablet,facebook,5
EVT-42970F5F3402,CUST-0204,SESS-FF7B682FF6,2026-03-02 22:00:05,remove_from_cart,/,PROD-1084,Outerwear,,desktop,email_campaign,236
EVT-738245FDF1E8,CUST-0002,SESS-3015CA3DE4,2026-03-05 03:32:22,category_browse,/category/shoes,,Shoes,,desktop,tiktok,196
EVT-D041585E74A7,CUST-0408,SESS-049D741777,2026-03-04 08:57:09,add_to_cart,/,PROD-1091,Denim,,mobile,affiliate,282
EVT-93B06A624566,CUST-0029,SESS-7E735ECEA8,2026-03-04 14:08:43,category_browse,/category/dresses,,Dresses,,desktop,affiliate,6
EVT-E4A574CAC19D,CUST-0467,SESS-959BCF2689,2026-03-03 04:02:49,search,/search?q=sustainable+fashion,,,sustainable fashion,tablet,affiliate,96
EVT-F1DB3D46089A,CUST-0340,SESS-3810D96B21,2026-03-02 14:18:20,category_browse,/category/outerwear,,Outerwear,,mobile,direct,75
EVT-4294C59897C5,CUST-0312,SESS-974710FFF5,2026-03-02 12:00:15,category_browse,/category/shoes,,Shoes,,mobile,facebook,83
EVT-43624DCAF8D9,CUST-0119,SESS-A216033E36,2026-03-03 00:43:37,category_browse,/category/tops,,Tops,,mobile,affiliate,117
EVT-14E4B9075DF2,CUST-0377,SESS-4D8633BD4F,2026-03-03 00:42:39,page_view,/account,,,,tablet,facebook,147
EVT-F8CC57B58CB5,CUST-0176,SESS-C2ACB3586D,2026-03-05 11:17:35,search,/search?q=yoga+pants,,,yoga pants,desktop,direct,127
EVT-2F24230B47EB,CUST-0211,SESS-2EDD89AC6F,2026-03-05 04:34:45,product_view,/product/PROD-1075,PROD-1075,Denim,,tablet,direct,137
EVT-BEAD722FA0E1,CUST-0396,SESS-5E20062915,2026-03-04 09:52:42,add_to_cart,/,PROD-1023,Activewear,,desktop,facebook,52
EVT-492B12B87A02,CUST-0085,SESS-2DB638B6D5,2026-03-05 09:01:11,remove_from_cart,/,PROD-1084,Outerwear,,desktop,tiktok,289
EVT-2A5A59354F00,CUST-0401,SESS-E913AEF63A,2026-03-04 17:09:58,product_view,/product/PROD-1139,PROD-1139,Outerwear,,desktop,instagram,119
EVT-D3C214B7E890,CUST-0219,SESS-3545011E4A,2026-03-05 02:53:33,wishlist_add,/,PROD-1169,Tops,,desktop,email_campaign,37
EVT-5FA48596CC11,CUST-0291,SESS-D4397F0D74,2026-03-03 13:18:01,remove_from_cart,/,PROD-1057,Tops,,desktop,affiliate,176
EVT-D42F5266069E,CUST-0093,SESS-769899FB35,2026-03-04 04:03:31,product_view,/product/PROD-1183,PROD-1183,Dresses,,desktop,facebook,167
EVT-A8DB735AB58C,CUST-0047,SESS-B87FEB1D8D,2026-03-02 12:30:38,product_view,/product/PROD-1146,PROD-1146,Dresses,,tablet,google,36
EVT-CC8F468F55EB,CUST-0369,SESS-72235E3D02,2026-03-04 00:09:24,product_view,/product/PROD-1170,PROD-1170,Denim,,desktop,affiliate,297
EVT-4CD431A24DDE,CUST-0309,SESS-0A209BFD61,2026-03-04 19:47:20,product_view,/product/PROD-1016,PROD-1016,Outerwear,,mobile,google,150
EVT-74A429097602,CUST-0406,SESS-0790A24201,2026-03-03 05:23:24,search,/search?q=white+sneakers,,,white sneakers,desktop,affiliate,16
EVT-AC11CEA34367,CUST-0380,SESS-39C5D6ABE0,2026-03-04 08:25:49,wishlist_add,/,PROD-1183,Dresses,,mobile,affiliate,30
EVT-2BBF79DFCD8D,CUST-0205,SESS-094D3B0D97,2026-03-03 08:31:21,page_view,/sale,,,,tablet,affiliate,202
EVT-C9F35507830E,CUST-0425,SESS-FDC2736D99,2026-03-04 09:02:03,product_view,/product/PROD-1167,PROD-1167,Shoes,,desktop,facebook,140
EVT-E681A4FEB82E,CUST-0037,SESS-756C1802DD,2026-03-05 01:40:08,page_view,/sale,,,,tablet,direct,190
EVT-B90335E1938B,CUST-0351,SESS-D8A57D3F0D,2026-03-03 07:03:29,product_view,/product/PROD-1172,PROD-1172,Accessories,,desktop,tiktok,142
EVT-DB8B64F875F9,CUST-0110,SESS-47D0198F3C,2026-03-02 13:11:59,product_view,/product/PROD-1183,PROD-1183,Dresses,,desktop,instagram,11
EVT-28C6ED45C058,CUST-0453,SESS-550C5C4AA5,2026-03-05 05:53:18,wishlist_add,/,PROD-1075,Denim,,mobile,email_campaign,98
EVT-0F3D3C26A432,CUST-0368,SESS-92AC945819,2026-03-03 11:20:27,search,/search?q=workout+gear,,,workout gear,tablet,google,241
EVT-92D44ECA87CE,CUST-0369,SESS-B785B61FEA,2026-03-03 00:40:30,add_to_cart,/,PROD-1083,Dresses,,desktop,google,194
EVT-0D38DA57E550,CUST-0202,SESS-F12E40CF08,2026-03-03 12:21:51,product_view,/product/PROD-1030,PROD-1030,Accessories,,tablet,google,296
EVT-DFA13F429622,CUST-0134,SESS-E89C245192,2026-03-03 14:55:06,add_to_cart,/,PROD-1114,Shoes,,desktop,google,229
EVT-3F4949524013,CUST-0389,SESS-3955C76147,2026-03-04 11:52:05,search,/search?q=black+jeans,,,black jeans,tablet,direct,50
EVT-C7D864313109,CUST-0450,SESS-2B206855F3,2026-03-04 06:44:28,search,/search?q=workout+gear,,,workout gear,mobile,instagram,189
EVT-A4C94CBEB18F,CUST-0063,SESS-EF8C845ECA,2026-03-04 23:30:09,product_view,/product/PROD-1138,PROD-1138,Activewear,,desktop,affiliate,287
EVT-0A06F19C69C3,CUST-0134,SESS-E89C245192,2026-03-05 01:44:14,search,/search?q=resort+wear,,,resort wear,desktop,affiliate,187
EVT-7345C58C7E63,CUST-0395,SESS-EA8A07F375,2026-03-04 03:10:58,category_browse,/category/shoes,,Shoes,,desktop,direct,34
EVT-A121A360B06B,CUST-0468,SESS-2102EE38B2,2026-03-04 06:27:16,search,/search?q=resort+wear,,,resort wear,mobile,instagram,215
EVT-A2954C798352,CUST-0402,SESS-6AAD5D1D17,2026-03-04 23:45:21,product_view,/product/PROD-1095,PROD-1095,Activewear,,desktop,email_campaign,131
EVT-3198E12EAF45,CUST-0401,SESS-4476D85A75,2026-03-03 19:40:22,page_view,/,,,,tablet,facebook,94
EVT-2329233F1AE8,CUST-0336,SESS-AC34B55689,2026-03-02 21:03:35,search,/search?q=black+jeans,,,black jeans,mobile,instagram,118
EVT-11984C09237C,CUST-0237,SESS-FB9B5F5DC0,2026-03-04 11:54:56,product_view,/product/PROD-1035,PROD-1035,Activewear,,mobile,email_campaign,135
EVT-357FF11BE615,CUST-0245,SESS-FCEB3E5AF8,2026-03-04 15:35:21,remove_from_cart,/,PROD-1199,Swimwear,,desktop,email_campaign,59
EVT-AF4EE36A445D,CUST-0220,SESS-CA71CA459C,2026-03-03 02:57:49,add_to_cart,/,PROD-1180,Denim,,desktop,email_campaign,136
EVT-77A768673D29,CUST-0126,SESS-E11C5438F7,2026-03-03 13:12:05,wishlist_add,/,PROD-1162,Swimwear,,tablet,direct,105
EVT-A933CBE3D072,CUST-0134,SESS-238EB1E082,2026-03-03 14:06:25,add_to_cart,/,PROD-1145,Shoes,,tablet,facebook,140
EVT-1F520E702F07,CUST-0398,SESS-82ADBBF78E,2026-03-03 05:40:33,product_view,/product/PROD-1187,PROD-1187,Shoes,,tablet,facebook,245
EVT-60B9F18867E6,CUST-0479,SESS-AFAFA86E0D,2026-03-04 00:15:50,wishlist_add,/,PROD-1000,Tops,,mobile,email_campaign,267
EVT-CEEE680C4633,CUST-0052,SESS-CB8EEDEACC,2026-03-02 20:44:13,product_view,/product/PROD-1184,PROD-1184,Accessories,,mobile,instagram,245
EVT-3458143C9126,CUST-0408,SESS-D09C381B24,2026-03-05 03:53:28,category_browse,/category/shoes,,Shoes,,mobile,instagram,51
EVT-09327900E8C6,CUST-0176,SESS-A75474C4F2,2026-03-03 00:07:07,product_view,/product/PROD-1070,PROD-1070,Swimwear,,mobile,facebook,229
EVT-17FD522AFF30,CUST-0008,SESS-E3FF6C22ED,2026-03-05 03:57:19,add_to_cart,/,PROD-1194,Outerwear,,mobile,instagram,253
EVT-D01FE769D471,CUST-0339,SESS-9F341C0723,2026-03-04 20:12:23,add_to_cart,/,PROD-1154,Shoes,,desktop,instagram,128
EVT-CD59694D9378,CUST-0343,SESS-E859BADFA3,2026-03-04 19:18:08,add_to_cart,/,PROD-1157,Accessories,,tablet,google,265
EVT-4441DCDBE487,CUST-0492,SESS-E1D661209D,2026-03-03 01:58:46,product_view,/product/PROD-1172,PROD-1172,Accessories,,mobile,instagram,28
EVT-904D620EBC06,CUST-0341,SESS-A4DB53711E,2026-03-03 01:11:01,product_view,/product/PROD-1013,PROD-1013,Swimwear,,desktop,tiktok,268
EVT-CB8C13EA3166,CUST-0192,SESS-70AE0582E5,2026-03-05 02:44:03,product_view,/product/PROD-1081,PROD-1081,Activewear,,mobile,email_campaign,254
EVT-AB0F10E986DF,CUST-0346,SESS-2F622BE819,2026-03-02 19:08:34,wishlist_add,/,PROD-1106,Outerwear,,desktop,email_campaign,183
EVT-7AA78AF69F47,CUST-0320,SESS-B734084FFE,2026-03-04 22:28:54,product_view,/product/PROD-1194,PROD-1194,Outerwear,,mobile,affiliate,151
EVT-C53EB88F2628,CUST-0092,SESS-971E982F50,2026-03-04 09:18:14,category_browse,/category/denim,,Denim,,mobile,facebook,98
EVT-D6B359E24753,CUST-0343,SESS-F7929443C3,2026-03-02 23:56:48,category_browse,/category/shoes,,Shoes,,desktop,affiliate,52
EVT-A68A3B07D9E7,CUST-0337,SESS-04983CD1D6,2026-03-04 15:26:45,page_view,/,,,,tablet,affiliate,117
EVT-EBA2474DD1AD,CUST-0418,SESS-A9E54058ED,2026-03-03 05:22:16,product_view,/product/PROD-1126,PROD-1126,Tops,,desktop,facebook,144
EVT-1716F081B9F5,CUST-0138,SESS-2C2DB92B03,2026-03-02 14:32:33,category_browse,/category/accessories,,Accessories,,mobile,affiliate,177
EVT-125202C0AC3A,CUST-0500,SESS-5C66B89340,2026-03-04 05:47:43,add_to_cart,/,PROD-1043,Swimwear,,desktop,facebook,49
EVT-4B8681462048,CUST-0336,SESS-3AD65DC2CB,2026-03-03 04:14:08,product_view,/product/PROD-1062,PROD-1062,Denim,,desktop,email_campaign,61
EVT-69BC34B53BDB,CUST-0152,SESS-DEBBEF3A10,2026-03-04 00:28:10,search,/search?q=denim+jacket,,,denim jacket,mobile,google,44
EVT-A7FBFA0F89FC,CUST-0420,SESS-C51DEE69DE,2026-03-05 02:22:50,category_browse,/category/shoes,,Shoes,,tablet,facebook,252
EVT-3DF30713D28F,CUST-0412,SESS-46A295E18B,2026-03-04 04:16:14,search,/search?q=date+night+dress,,,date night dress,desktop,direct,92
EVT-E854C1C618A2,CUST-0048,SESS-D8780468D7,2026-03-03 16:03:43,product_view,/product/PROD-1115,PROD-1115,Outerwear,,mobile,facebook,30
EVT-37ADC37A1317,CUST-0280,SESS-8B3951880E,2026-03-02 15:10:18,product_view,/product/PROD-1131,PROD-1131,Dresses,,mobile,google,70
EVT-89FDD453EDF6,CUST-0177,SESS-9ACD312CE1,2026-03-03 21:16:55,page_view,/loyalty,,,,desktop,tiktok,175
