transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,total_amount,payment_method,channel
TXN-E722A3FF336E,CUST-0415,PROD-1016,2025-12-25 18:02:47,3,94.04,282.12,gift_card,mobile_app
TXN-7AD48E26C1BD,CUST-0306,PROD-1180,2025-07-11 12:18:57,1,147.8,147.8,paypal,in-store
TXN-1C94A667B296,CUST-0310,PROD-1072,2024-12-09 03:57:42,1,112.3,112.3,credit_card,online
TXN-91D0760907AB,CUST-0190,PROD-1027,2025-06-13 07:27:05,1,37.42,37.42,paypal,in-store
TXN-0DD85A7DD3DF,CUST-0179,PROD-1169,2024-11-19 10:31:39,3,67.0,201.0,apple_pay,in-store
TXN-55EFB43F9A9E,CUST-0399,PROD-1129,2024-08-14 06:01:20,1,290.96,290.96,debit_card,in-store
TXN-BCDFE5023271,CUST-0327,PROD-1185,2024-08-30 10:25:28,1,227.45,227.45,paypal,in-store
TXN-43B8FAE975BE,CUST-0069,PROD-1194,2025-09-21 06:59:04,1,258.62,258.62,apple_pay,online
TXN-6AFCBA49E88F,CUST-0133,PROD-1097,2026-01-10 01:53:14,2,152.96,305.92,credit_card,mobile_app
TXN-AAED149748AB,CUST-0022,PROD-1021,2025-03-02 08:24:04,1,91.31,91.31,credit_card,online
TXN-8C5FFB6EBE82,CUST-0003,PROD-1096,2025-10-15 23:14:46,1,30.89,30.89,debit_card,in-store
TXN-5258EAC126E9,CUST-0021,PROD-1179,2024-06-08 09:28:54,1,275.75,275.75,credit_card,online
TXN-895AF944B494,CUST-0496,PROD-1163,2025-10-01 18:52:59,3,44.55,133.65,paypal,mobile_app
TXN-23972049A0D3,CUST-0307,PROD-1015,2024-06-04 19:06:17,1,299.56,299.56,paypal,online
TXN-7B96B74FD262,CUST-0275,PROD-1036,2025-09-25 06:03:49,1,83.69,83.69,debit_card,online
TXN-F2C20F7F84FF,CUST-0257,PROD-1184,2025-06-29 12:43:43,1,203.5,203.5,debit_card,online
TXN-17EE2A0CC89A,CUST-0118,PROD-1036,2024-10-08 03:28:18,1,83.69,83.69,debit_card,mobile_app
TXN-F517B8C631F2,CUST-0080,PROD-1072,2025-03-07 10:04:38,1,112.3,112.3,paypal,in-store
TXN-B15B18184BD6,CUST-0444,PROD-1039,2025-07-10 00:04:13,1,146.13,146.13,gift_card,mobile_app
TXN-D43AD78495F8,CUST-0305,PROD-1076,2025-02-27 23:10:40,1,264.74,264.74,credit_card,online
TXN-F8DFF0AC7B6D,CUST-0372,PROD-1192,2025-12-03 17:37:04,1,163.23,163.23,gift_card,online
TXN-FEF16F960369,CUST-0117,PROD-1095,2024-06-07 02:37:39,2,100.8,201.6,credit_card,online
TXN-E55E2509A195,CUST-0178,PROD-1170,2025-05-03 10:22:24,1,266.89,266.89,debit_card,in-store
TXN-99A816EE4A2A,CUST-0496,PROD-1199,2024-08-14 05:03:58,3,20.04,60.12,debit_card,mobile_app
TXN-2D42408777CE,CUST-0272,PROD-1151,2024-01-12 21:25:42,1,278.89,278.89,paypal,in-store
TXN-D94B0A3EB7EF,CUST-0061,PROD-1163,2025-07-12 06:48:51,2,44.55,89.1,paypal,mobile_app
TXN-4778A59E7352,CUST-0021,PROD-1153,2025-01-08 05:41:40,2,270.39,540.78,credit_card,online
TXN-3091CA13D9BB,CUST-0475,PROD-1138,2024-04-23 01:43:49,1,161.51,161.51,credit_card,in-store
TXN-5498429EB671,CUST-0053,PROD-1159,2025-05-26 17:58:47,1,149.73,149.73,debit_card,in-store
TXN-E809AE24F16C,CUST-0040,PROD-1156,2024-07-15 02:51:14,1,26.68,26.68,gift_card,online
TXN-30111C8E493A,CUST-0477,PROD-1167,2025-12-30 09:23:01,1,130.76,130.76,gift_card,in-store
TXN-6B803DC79D30,CUST-0410,PROD-1116,2024-07-19 05:28:23,1,222.8,222.8,gift_card,online
TXN-B51D93A22D2E,CUST-0090,PROD-1021,2024-12-12 20:12:28,1,91.31,91.31,credit_card,in-store
TXN-79064290D6EC,CUST-0114,PROD-1193,2024-02-08 17:44:12,1,85.65,85.65,debit_card,in-store
TXN-091C05BC8433,CUST-0286,PROD-1149,2024-08-14 15:52:50,2,296.32,592.64,credit_card,online
TXN-B2DD2C0C8FB7,CUST-0422,PROD-1169,2025-11-21 17:06:41,1,67.0,67.0,apple_pay,online
TXN-208F897C12CE,CUST-0421,PROD-1184,2024-01-22 08:17:37,1,203.5,203.5,apple_pay,in-store
TXN-D5AF1D9D26D0,CUST-0283,PROD-1082,2026-02-04 19:52:43,3,30.24,90.72,apple_pay,mobile_app
TXN-6BA96E283840,CUST-0293,PROD-1078,2024-02-02 09:33:47,1,273.63,273.63,gift_card,in-store
TXN-E7CE41EC151F,CUST-0096,PROD-1147,2024-01-02 00:42:25,2,260.78,521.56,paypal,mobile_app
TXN-3D0D630DED2D,CUST-0494,PROD-1110,2024-03-16 20:50:51,1,124.84,124.84,apple_pay,in-store
TXN-D94D349833A1,CUST-0458,PROD-1039,2025-10-28 15:54:07,1,146.13,146.13,credit_card,in-store
TXN-55AE2F441170,CUST-0035,PROD-1186,2025-05-30 01:25:57,1,35.02,35.02,paypal,in-store
TXN-32D21A318E6B,CUST-0124,PROD-1059,2025-02-28 15:54:48,1,82.02,82.02,apple_pay,in-store
TXN-972F6BE0E0C7,CUST-0458,PROD-1011,2025-05-09 12:51:04,1,244.16,244.16,debit_card,in-store
TXN-C82C1EB56034,CUST-0213,PROD-1023,2025-10-11 17:39:55,3,204.47,613.41,gift_card,online
TXN-3A081C26A02D,CUST-0154,PROD-1150,2024-04-01 00:15:08,2,138.59,277.18,debit_card,in-store
TXN-7693BFCC7FCF,CUST-0113,PROD-1162,2025-03-11 12:18:47,1,28.25,28.25,debit_card,in-store
TXN-D22CB8204B08,CUST-0371,PROD-1102,2024-09-06 16:24:43,1,290.06,290.06,gift_card,in-store
TXN-3B36D7DB9A01,CUST-0152,PROD-1068,2026-02-14 00:14:00,1,184.87,184.87,debit_card,in-store
TXN-5518109AE2DD,CUST-0411,PROD-1002,2024-10-13 02:56:26,1,42.05,42.05,debit_card,mobile_app
TXN-6B6F798284EB,CUST-0073,PROD-1064,2025-04-13 08:02:46,1,292.1,292.1,gift_card,online
TXN-D172D7E51E8C,CUST-0393,PROD-1008,2025-12-06 20:06:41,1,43.97,43.97,debit_card,in-store
TXN-A7EC3B186BAB,CUST-0057,PROD-1184,2025-01-18 01:56:00,1,203.5,203.5,paypal,mobile_app
TXN-E5F866513162,CUST-0056,PROD-1083,2025-05-04 20:10:43,1,122.85,122.85,paypal,in-store
TXN-CA870BEAEE9C,CUST-0434,PROD-1149,2025-08-19 18:59:49,3,296.32,888.96,debit_card,in-store
TXN-32AC9B57E349,CUST-0289,PROD-1096,2025-03-07 03:49:46,1,30.89,30.89,debit_card,in-store
TXN-EB858AED963D,CUST-0232,PROD-1015,2024-11-26 17:17:52,1,299.56,299.56,debit_card,mobile_app
TXN-90CDBF975420,CUST-0074,PROD-1158,2025-03-28 05:36:56,2,216.19,432.38,apple_pay,online
TXN-973EFBFBAC3C,CUST-0477,PROD-1056,2025-05-15 10:56:23,2,282.92,565.84,gift_card,online
TXN-E1F9E2486F1C,CUST-0269,PROD-1099,2025-03-10 05:47:17,1,78.05,78.05,credit_card,online
TXN-B2C7F418DD41,CUST-0310,PROD-1111,2024-05-20 19:31:23,1,168.93,168.93,paypal,online
TXN-F2054AD887A3,CUST-0051,PROD-1124,2024-08-31 20:25:35,1,142.37,142.37,gift_card,online
TXN-7FF0A9214988,CUST-0425,PROD-1033,2024-05-15 04:04:29,1,179.55,179.55,paypal,in-store
TXN-2B3013E94480,CUST-0278,PROD-1196,2024-07-04 04:58:23,1,261.51,261.51,apple_pay,mobile_app
TXN-5EC9A5E12479,CUST-0124,PROD-1151,2025-09-22 21:15:31,1,278.89,278.89,paypal,mobile_app
TXN-D1623074CDDF,CUST-0108,PROD-1121,2024-01-08 16:42:29,2,90.67,181.34,paypal,online
TXN-42C17EEDBB24,CUST-0065,PROD-1090,2024-11-30 16:30:53,2,197.81,395.62,credit_card,online
TXN-FFFDC2D00B93,CUST-0301,PROD-1040,2025-04-14 05:59:56,1,274.35,274.35,gift_card,in-store
TXN-5A9838CF911E,CUST-0004,PROD-1047,2025-10-11 07:40:45,1,290.29,290.29,credit_card,mobile_app
TXN-D53989B76F2E,CUST-0300,PROD-1012,2025-01-06 19:58:11,1,133.79,133.79,debit_card,online
TXN-291B91A6388A,CUST-0192,PROD-1158,2026-01-26 20:38:18,1,216.19,216.19,credit_card,mobile_app
TXN-9733EE6F973C,CUST-0032,PROD-1000,2024-02-03 16:14:51,1,209.47,209.47,debit_card,mobile_app
TXN-4546EAFE2636,CUST-0298,PROD-1165,2024-06-03 11:45:55,1,119.34,119.34,paypal,online
TXN-E74EDF9CAFC4,CUST-0095,PROD-1087,2025-03-12 03:58:29,1,218.66,218.66,paypal,online
TXN-D162A0990A05,CUST-0264,PROD-1189,2025-04-25 04:14:44,1,127.38,127.38,credit_card,mobile_app
TXN-B1330FE8F628,CUST-0231,PROD-1148,2024-08-09 13:30:06,3,238.1,714.3,debit_card,online
TXN-02F6A13393DE,CUST-0147,PROD-1199,2024-12-03 09:37:27,1,20.04,20.04,debit_card,mobile_app
TXN-D74456138E0A,CUST-0120,PROD-1021,2025-12-29 03:15:47,3,91.31,273.93,paypal,mobile_app
TXN-6ED088165787,CUST-0394,PROD-1019,2025-08-08 09:46:48,1,127.1,127.1,apple_pay,in-store
TXN-D9B13C23D934,CUST-0376,PROD-1073,2025-11-20 15:12:15,2,200.17,400.34,credit_card,mobile_app
TXN-0FA6A5FF9BC1,CUST-0061,PROD-1157,2025-07-01 23:14:26,1,46.04,46.04,debit_card,mobile_app
TXN-8F82855A5EA1,CUST-0315,PROD-1179,2024-05-04 17:02:05,3,275.75,827.25,paypal,in-store
TXN-C6D18FEE34FB,CUST-0220,PROD-1107,2025-06-12 03:25:22,2,275.57,551.14,credit_card,in-store
TXN-4F267177B952,CUST-0091,PROD-1168,2025-10-11 11:32:34,1,69.75,69.75,credit_card,online
TXN-1B84764B5808,CUST-0014,PROD-1147,2024-05-14 10:27:54,1,260.78,260.78,apple_pay,in-store
TXN-5AC248C650DB,CUST-0281,PROD-1014,2024-04-25 05:35:50,1,182.09,182.09,gift_card,online
TXN-D9E254B403B6,CUST-0080,PROD-1033,2024-06-25 21:38:57,1,179.55,179.55,paypal,in-store
TXN-CE30EC4AE432,CUST-0321,PROD-1140,2025-11-17 07:27:43,1,262.27,262.27,credit_card,in-store
TXN-E5C7CE496FBA,CUST-0323,PROD-1122,2024-11-13 16:13:46,1,198.28,198.28,apple_pay,online
TXN-5C4EEE6E9184,CUST-0070,PROD-1038,2026-01-25 10:22:08,1,237.18,237.18,credit_card,mobile_app
TXN-953B8DA93A2C,CUST-0183,PROD-1149,2024-08-02 11:13:51,1,296.32,296.32,paypal,mobile_app
TXN-9DC48DDF09D0,CUST-0265,PROD-1184,2025-07-25 02:23:57,1,203.5,203.5,paypal,online
TXN-03C80F28A519,CUST-0467,PROD-1127,2025-03-20 09:21:02,1,58.87,58.87,debit_card,mobile_app
TXN-167A2A317913,CUST-0160,PROD-1049,2024-02-14 22:08:28,1,32.87,32.87,debit_card,in-store
TXN-3DE079EBDFDE,CUST-0426,PROD-1086,2025-01-16 14:47:57,2,225.98,451.96,gift_card,mobile_app
TXN-8DD58E0C484A,CUST-0290,PROD-1178,2025-01-12 22:29:52,1,271.16,271.16,credit_card,online
TXN-63C48DA4F789,CUST-0074,PROD-1066,2026-02-19 03:33:13,1,284.68,284.68,paypal,in-store
TXN-6D7B64E38354,CUST-0314,PROD-1053,2026-01-13 17:00:37,1,240.21,240.21,gift_card,mobile_app
TXN-8D0AF6657C7C,CUST-0133,PROD-1026,2024-11-09 08:07:25,1,143.15,143.15,paypal,in-store
TXN-015F5CFEA22F,CUST-0176,PROD-1145,2025-06-13 10:57:33,1,217.03,217.03,debit_card,mobile_app
TXN-58E791A7870F,CUST-0072,PROD-1010,2025-03-02 20:56:49,1,97.96,97.96,credit_card,in-store
TXN-D6491BC3BFF0,CUST-0412,PROD-1090,2025-10-26 19:53:19,1,197.81,197.81,paypal,in-store
TXN-21E9F586237E,CUST-0095,PROD-1110,2024-12-08 06:27:35,1,124.84,124.84,apple_pay,online
TXN-27C0D83ED028,CUST-0413,PROD-1036,2025-03-10 10:06:09,1,83.69,83.69,apple_pay,in-store
TXN-02A5916504D3,CUST-0113,PROD-1063,2025-07-21 16:16:14,1,83.31,83.31,paypal,in-store
TXN-CC2BA5C328DF,CUST-0477,PROD-1192,2025-12-29 23:20:34,1,163.23,163.23,paypal,in-store
TXN-3F7BD2D828C7,CUST-0271,PROD-1112,2025-10-23 13:13:47,1,144.99,144.99,debit_card,online
TXN-D53A507B7499,CUST-0143,PROD-1147,2025-07-25 01:25:30,1,260.78,260.78,credit_card,online
TXN-5F15E4418D85,CUST-0158,PROD-1104,2025-05-04 04:22:33,1,65.49,65.49,credit_card,in-store
TXN-D83E65EF3F20,CUST-0297,PROD-1033,2025-10-12 14:14:36,3,179.55,538.65,apple_pay,in-store
TXN-651F6C29496F,CUST-0274,PROD-1085,2024-08-10 03:13:20,2,237.97,475.94,credit_card,in-store
TXN-7E6C0D1DD6C8,CUST-0393,PROD-1032,2025-10-11 04:05:29,2,197.95,395.9,paypal,online
TXN-FA485F81F9CA,CUST-0306,PROD-1059,2024-02-03 20:12:00,2,82.02,164.04,gift_card,in-store
TXN-85EED0D20559,CUST-0300,PROD-1199,2025-02-22 07:53:30,1,20.04,20.04,debit_card,online
TXN-5DB749F3E0C5,CUST-0068,PROD-1147,2025-11-09 23:45:20,1,260.78,260.78,apple_pay,online
TXN-AC393125573E,CUST-0096,PROD-1037,2025-03-30 16:55:23,2,290.33,580.66,paypal,in-store
TXN-34EB45CB19EB,CUST-0282,PROD-1176,2024-01-10 17:06:19,3,275.02,825.06,apple_pay,in-store
TXN-DD1C1B2D53B6,CUST-0498,PROD-1126,2025-12-21 05:47:28,2,163.47,326.94,debit_card,in-store
TXN-3DEB0880DBE3,CUST-0060,PROD-1133,2024-03-21 16:26:49,1,117.51,117.51,paypal,online
TXN-0CADEE7F0F69,CUST-0105,PROD-1058,2024-07-27 02:10:51,1,56.89,56.89,credit_card,in-store
TXN-CE3A88701ED2,CUST-0232,PROD-1142,2024-08-11 17:23:25,1,95.23,95.23,debit_card,online
TXN-B25270983036,CUST-0228,PROD-1165,2024-08-30 10:20:19,2,119.34,238.68,credit_card,mobile_app
TXN-DA665C5CCC38,CUST-0358,PROD-1180,2024-04-09 11:15:33,1,147.8,147.8,paypal,in-store
TXN-7CDEFC2E0399,CUST-0205,PROD-1196,2024-01-19 06:05:54,2,261.51,523.02,paypal,online
TXN-F0E65E0056CB,CUST-0209,PROD-1161,2024-08-06 10:52:16,1,183.04,183.04,gift_card,in-store
TXN-6605467B99AA,CUST-0103,PROD-1001,2024-08-02 20:52:46,1,97.88,97.88,debit_card,online
TXN-0563F88D2720,CUST-0421,PROD-1012,2025-03-29 21:10:57,2,133.79,267.58,gift_card,in-store
TXN-BF49D3A0673C,CUST-0065,PROD-1099,2024-11-12 04:31:49,2,78.05,156.1,debit_card,online
TXN-61EE047B7B49,CUST-0217,PROD-1115,2025-08-14 21:39:59,1,57.54,57.54,credit_card,mobile_app
TXN-31FC08FB67F1,CUST-0086,PROD-1176,2025-09-21 21:04:47,1,275.02,275.02,paypal,mobile_app
TXN-813B60556B8C,CUST-0379,PROD-1163,2024-11-17 07:45:32,1,44.55,44.55,paypal,online
TXN-70962C03D35E,CUST-0437,PROD-1085,2025-01-28 07:46:40,1,237.97,237.97,gift_card,in-store
TXN-B210E3BAD77B,CUST-0457,PROD-1111,2024-07-25 17:36:41,2,168.93,337.86,credit_card,mobile_app
TXN-ADADE863AD3C,CUST-0190,PROD-1107,2024-03-21 18:38:50,1,275.57,275.57,credit_card,online
TXN-E67A43E5FB1F,CUST-0075,PROD-1066,2024-05-25 08:58:44,1,284.68,284.68,gift_card,online
TXN-F281E943708E,CUST-0192,PROD-1012,2024-01-02 10:05:31,2,133.79,267.58,credit_card,online
TXN-D4D527AF6206,CUST-0461,PROD-1084,2024-06-19 10:49:25,1,145.19,145.19,paypal,in-store
TXN-199DEAB09E57,CUST-0403,PROD-1135,2024-04-03 05:29:52,2,181.65,363.3,gift_card,online
TXN-7550A1CABD0D,CUST-0111,PROD-1134,2024-02-25 11:49:28,2,112.67,225.34,apple_pay,in-store
TXN-B6222FBD069C,CUST-0327,PROD-1017,2024-04-05 10:29:38,1,235.9,235.9,apple_pay,online
TXN-9ACAC2005AB1,CUST-0033,PROD-1089,2025-06-12 01:31:34,1,116.45,116.45,credit_card,mobile_app
TXN-413866F5F73C,CUST-0110,PROD-1084,2024-06-09 01:09:20,1,145.19,145.19,apple_pay,mobile_app
TXN-32CE77C3A2B2,CUST-0331,PROD-1055,2025-12-12 14:30:55,1,59.13,59.13,apple_pay,in-store
TXN-D599EBE99AF1,CUST-0259,PROD-1012,2024-01-19 16:13:19,1,133.79,133.79,credit_card,in-store
TXN-FE846B495D6A,CUST-0265,PROD-1081,2025-11-25 23:29:10,1,294.62,294.62,credit_card,in-store
TXN-2791659AE6E9,CUST-0431,PROD-1115,2024-02-26 01:35:45,1,57.54,57.54,credit_card,mobile_app
TXN-4DD87E537B9D,CUST-0020,PROD-1039,2024-06-08 13:12:44,2,146.13,292.26,paypal,mobile_app
TXN-64A3973393AE,CUST-0270,PROD-1177,2024-11-13 05:20:56,1,240.0,240.0,paypal,mobile_app
TXN-9E3CED9B4061,CUST-0053,PROD-1111,2025-07-22 06:31:15,1,168.93,168.93,gift_card,in-store
TXN-CF09EF414B17,CUST-0218,PROD-1132,2024-06-24 06:20:13,3,124.74,374.22,credit_card,mobile_app
TXN-4D0388D5E66C,CUST-0293,PROD-1120,2025-08-21 16:00:42,2,124.49,248.98,paypal,in-store
TXN-19963C3A2671,CUST-0297,PROD-1188,2024-11-09 17:47:14,2,141.43,282.86,debit_card,online
TXN-2ADEBB2EB460,CUST-0212,PROD-1016,2024-03-05 18:06:28,1,94.04,94.04,apple_pay,online
TXN-5C6E3486B7E3,CUST-0171,PROD-1137,2024-10-21 12:28:35,1,180.94,180.94,apple_pay,in-store
TXN-333D246D58E7,CUST-0330,PROD-1138,2025-06-24 06:05:07,1,161.51,161.51,paypal,in-store
TXN-C6E860AB48EA,CUST-0226,PROD-1180,2025-07-28 04:20:23,1,147.8,147.8,debit_card,in-store
TXN-0A121FC9D9CA,CUST-0488,PROD-1061,2024-09-10 08:36:09,3,139.48,418.44,apple_pay,online
TXN-58FAF269FE48,CUST-0199,PROD-1102,2024-05-26 10:25:46,1,290.06,290.06,paypal,mobile_app
TXN-74EDF6CC30BE,CUST-0247,PROD-1085,2024-04-13 08:38:08,1,237.97,237.97,apple_pay,mobile_app
TXN-67A310E291FB,CUST-0417,PROD-1068,2025-10-26 11:56:11,3,184.87,554.61,gift_card,in-store
TXN-6529B8351956,CUST-0310,PROD-1053,2024-11-10 09:47:11,1,240.21,240.21,credit_card,online
TXN-7D9F15D5983C,CUST-0404,PROD-1131,2024-09-01 19:23:31,1,235.3,235.3,paypal,online
TXN-03612533111A,CUST-0246,PROD-1193,2024-12-10 19:57:39,1,85.65,85.65,apple_pay,in-store
TXN-3694E1A2227C,CUST-0036,PROD-1163,2024-04-05 02:49:12,1,44.55,44.55,debit_card,in-store
TXN-185074D7B2E6,CUST-0065,PROD-1132,2025-04-10 18:15:25,1,124.74,124.74,paypal,online
TXN-5F2D2123D4CD,CUST-0496,PROD-1061,2025-12-26 15:20:12,1,139.48,139.48,debit_card,online
TXN-4738A61C1F53,CUST-0275,PROD-1144,2024-07-13 06:38:09,3,76.64,229.92,credit_card,mobile_app
TXN-E14D58B71CDE,CUST-0234,PROD-1195,2024-09-16 07:07:30,2,132.21,264.42,paypal,in-store
TXN-04A033371F6B,CUST-0241,PROD-1116,2024-06-29 03:03:52,3,222.8,668.4,credit_card,mobile_app
TXN-DC14EC60FDC4,CUST-0150,PROD-1035,2026-01-16 18:58:05,1,118.5,118.5,gift_card,in-store
TXN-D1A6AB3A97CC,CUST-0102,PROD-1000,2024-04-05 12:05:07,2,209.47,418.94,credit_card,in-store
TXN-C6828F3DE00D,CUST-0465,PROD-1021,2024-03-15 15:25:55,1,91.31,91.31,debit_card,mobile_app
TXN-EEABA700C87D,CUST-0440,PROD-1071,2025-04-03 13:58:33,1,247.06,247.06,apple_pay,in-store
TXN-FD6365B956E5,CUST-0111,PROD-1173,2025-06-25 20:09:36,3,101.7,305.1,paypal,mobile_app
TXN-8412D8FB15F4,CUST-0340,PROD-1114,2024-05-25 22:10:31,3,240.02,720.06,gift_card,mobile_app
TXN-8E15E0A80C88,CUST-0463,PROD-1109,2026-01-07 11:28:08,3,130.86,392.58,credit_card,in-store
TXN-CCA1CC66C5DE,CUST-0187,PROD-1181,2025-06-27 11:59:14,1,116.38,116.38,paypal,in-store
TXN-D6860A94BD58,CUST-0395,PROD-1116,2024-03-04 05:06:17,1,222.8,222.8,gift_card,mobile_app
TXN-E541FA619613,CUST-0371,PROD-1174,2024-12-30 07:51:50,1,177.98,177.98,debit_card,in-store
TXN-F32749F0D696,CUST-0399,PROD-1068,2025-07-23 13:32:05,1,184.87,184.87,debit_card,online
TXN-F31C03C26C8F,CUST-0480,PROD-1072,2025-08-13 02:16:36,3,112.3,336.9,apple_pay,online
TXN-62D3ED4EF117,CUST-0400,PROD-1117,2024-10-10 04:35:53,1,169.41,169.41,debit_card,online
TXN-22EC1CC9AECB,CUST-0297,PROD-1019,2025-01-13 20:24:09,2,127.1,254.2,gift_card,mobile_app
TXN-7B5268B984E5,CUST-0007,PROD-1117,2025-03-17 23:26:51,1,169.41,169.41,paypal,mobile_app
TXN-9D9EFC56D1A8,CUST-0125,PROD-1107,2024-06-26 02:53:11,1,275.57,275.57,apple_pay,in-store
TXN-FA8EED18A8A2,CUST-0404,PROD-1163,2024-05-08 08:08:55,1,44.55,44.55,apple_pay,online
TXN-0918D06E97AC,CUST-0382,PROD-1179,2024-04-17 13:33:31,1,275.75,275.75,paypal,mobile_app
TXN-BEE6DA8D3ED7,CUST-0425,PROD-1038,2024-02-17 17:41:51,1,237.18,237.18,gift_card,online
TXN-384AD262DB9B,CUST-0069,PROD-1102,2024-11-20 13:39:28,1,290.06,290.06,apple_pay,in-store
TXN-1909CA3CE535,CUST-0466,PROD-1086,2024-11-11 19:52:30,1,225.98,225.98,debit_card,in-store
TXN-0579F8C6925D,CUST-0148,PROD-1129,2024-11-17 14:06:56,1,290.96,290.96,apple_pay,in-store
TXN-1B65DE9FF32C,CUST-0458,PROD-1022,2024-06-16 10:57:42,1,55.63,55.63,apple_pay,mobile_app
TXN-BDA6B61DDEB0,CUST-0207,PROD-1120,2025-01-26 16:48:00,1,124.49,124.49,paypal,online
TXN-8AE158085640,CUST-0497,PROD-1181,2025-10-03 20:00:17,1,116.38,116.38,paypal,in-store
TXN-1B2A50A75DE9,CUST-0348,PROD-1061,2024-02-05 15:28:45,2,139.48,278.96,debit_card,online
TXN-ACA7CAA322DB,CUST-0483,PROD-1126,2025-09-25 06:58:13,1,163.47,163.47,paypal,in-store
TXN-2A5B79F63110,CUST-0075,PROD-1199,2025-04-27 03:43:42,1,20.04,20.04,paypal,mobile_app
TXN-2C68B8BF0F4A,CUST-0171,PROD-1067,2024-09-15 13:33:51,2,142.13,284.26,paypal,mobile_app
TXN-5216C29E3B95,CUST-0066,PROD-1074,2024-02-23 09:52:39,1,256.43,256.43,debit_card,online
TXN-5735724D14F1,CUST-0280,PROD-1100,2024-05-14 03:45:36,1,217.36,217.36,apple_pay,mobile_app
TXN-E5AB2F973DD1,CUST-0383,PROD-1096,2025-05-11 12:39:11,2,30.89,61.78,credit_card,mobile_app
TXN-53BC00E8EC58,CUST-0013,PROD-1143,2025-03-10 15:49:31,2,242.78,485.56,debit_card,online
TXN-464192EB9384,CUST-0254,PROD-1029,2024-11-11 05:20:21,1,230.55,230.55,credit_card,mobile_app
TXN-E885E57C942C,CUST-0357,PROD-1185,2024-12-30 05:44:29,1,227.45,227.45,apple_pay,in-store
TXN-9C26C2B568E3,CUST-0433,PROD-1167,2025-08-15 11:13:41,3,130.76,392.28,gift_card,mobile_app
TXN-475ED119A974,CUST-0391,PROD-1051,2024-05-18 21:24:54,2,49.85,99.7,credit_card,online
TXN-64DE3D44A7B4,CUST-0370,PROD-1009,2024-12-30 17:50:04,1,146.41,146.41,credit_card,mobile_app
TXN-014F4234A803,CUST-0228,PROD-1133,2024-01-06 12:24:34,1,117.51,117.51,apple_pay,mobile_app
TXN-A3676FDD0B11,CUST-0496,PROD-1011,2024-12-24 06:55:06,1,244.16,244.16,apple_pay,mobile_app
TXN-8AF7C53BAE44,CUST-0488,PROD-1071,2024-10-06 04:05:41,1,247.06,247.06,gift_card,mobile_app
TXN-5AEEEF8E92F4,CUST-0026,PROD-1159,2024-03-17 16:36:26,2,149.73,299.46,apple_pay,mobile_app
TXN-ED9C0F1EA563,CUST-0113,PROD-1162,2025-10-21 17:52:19,1,28.25,28.25,credit_card,online
TXN-5F50A6E1FDD5,CUST-0395,PROD-1106,2024-02-08 10:05:45,1,37.38,37.38,gift_card,online
TXN-49AD2AFFD83C,CUST-0072,PROD-1035,2025-10-28 13:36:38,1,118.5,118.5,gift_card,online
TXN-0C9F51BFDFED,CUST-0179,PROD-1194,2025-12-13 19:41:14,1,258.62,258.62,apple_pay,in-store
TXN-50C356D2F42F,CUST-0434,PROD-1000,2024-12-08 04:55:52,2,209.47,418.94,credit_card,online
TXN-7357E681F206,CUST-0019,PROD-1089,2024-11-25 11:19:24,1,116.45,116.45,debit_card,online
TXN-C1BD2A9F6EE0,CUST-0442,PROD-1156,2024-11-11 01:02:37,1,26.68,26.68,gift_card,in-store
TXN-CFA07B336343,CUST-0317,PROD-1128,2024-08-04 17:14:28,1,148.19,148.19,credit_card,mobile_app
TXN-1DA417FA40EE,CUST-0300,PROD-1031,2024-08-05 08:59:56,2,215.2,430.4,paypal,mobile_app
TXN-784E827BE9F6,CUST-0120,PROD-1121,2025-07-06 23:49:52,3,90.67,272.01,credit_card,mobile_app
TXN-BBCEE75786BB,CUST-0054,PROD-1103,2025-10-25 12:57:47,2,240.62,481.24,paypal,mobile_app
TXN-19386FE7543F,CUST-0444,PROD-1025,2026-01-13 15:50:05,1,244.39,244.39,paypal,online
TXN-C976B23BED24,CUST-0337,PROD-1135,2024-12-02 16:48:05,1,181.65,181.65,paypal,online
TXN-BEA443B938BA,CUST-0222,PROD-1139,2025-07-09 09:52:21,1,180.35,180.35,credit_card,online
TXN-03AC5E7171CC,CUST-0374,PROD-1167,2024-09-07 19:51:08,1,130.76,130.76,paypal,in-store
TXN-3E2F0098C7E9,CUST-0089,PROD-1151,2025-10-22 09:24:24,1,278.89,278.89,paypal,in-store
TXN-76EB9A134FA1,CUST-0228,PROD-1131,2024-01-18 09:18:27,2,235.3,470.6,gift_card,mobile_app
TXN-E6DCD51B345C,CUST-0353,PROD-1049,2025-09-08 20:17:30,1,32.87,32.87,credit_card,in-store
TXN-5B9C6AACB600,CUST-0419,PROD-1083,2024-01-02 01:11:38,1,122.85,122.85,paypal,in-store
TXN-8FA36E9779BB,CUST-0298,PROD-1149,2025-05-08 23:34:03,1,296.32,296.32,gift_card,mobile_app
TXN-5D696522E537,CUST-0055,PROD-1034,2026-01-10 09:43:33,1,221.61,221.61,paypal,in-store
TXN-F70BE5EFB20B,CUST-0078,PROD-1111,2026-02-09 12:25:41,1,168.93,168.93,paypal,in-store
TXN-BB4F1A3617BB,CUST-0013,PROD-1140,2025-07-27 18:38:45,2,262.27,524.54,gift_card,online
